ORDEN,SKU,MARKETING,ACTUALIZACIONES,ACTUALIZADO,VENTAS_ACUMULADAS,PRICE,LANZAMIENTO,CANTIDAD,PRECIO_MIN,SD_PRECIO,VENTA_ALTA
21360,50510,D,4,1,40672,163.6,2007,87,67.97,78.57,0
44685,879404,S,4,1,706755,118.0,2012,15,93.94,187.29,0
68170,1586797,S,2,1,407266,64.99,2007,19,0.0,44.96,0
73928,617009,S,5,1,403105,79.79,1994,16,0.0,104.99,1
41417,1452048,S,9,1,962190,96.64,2012,18,112.13,53.99,0
30113,575888,D,3,1,90344,109.15,2009,58,32.35,49.73,0
56472,566392,S,4,1,697989,7.73,2003,71,43.67,16.87,0
49485,374677,S,0,0,306026,35.95,1998,63,20.94,33.99,0
71547,111240,S,6,1,71005,105.87,2011,39,15.7,75.99,1
59431,212611,S,0,0,927408,57.6,2005,22,0.0,0.0,0
10198,534095,D,3,1,3277271,28.5,1994,24,33.99,68.66,0
27762,244043,D,6,1,183942,355.95,2011,72,123.88,16.97,1
28818,60798,D,6,1,571509,181.95,2005,60,83.99,45.12,1
30163,2664595,D,4,1,2699950,183.99,2002,35,14.05,9.94,0
4707,54776,D,6,1,209753,6.23,2007,53,126.37,6.23,0
26639,591123,D,23,1,2204310,247.95,2012,27,239.87,57.94,0
11338,713904,D,1,0,4054341,122.0,2000,32,78.59,22.99,0
13269,116917,D,4,1,741344,73.33,2005,32,57.49,23.67,0
16102,246735,D,1,0,215564,51.95,2010,80,30.76,13.94,1
70237,3462135,S,2,1,1056812,55.0,2011,21,34.39,45.81,0
30256,406153,D,1,0,2494074,227.95,2006,26,117.48,21.3,0
66447,50324,S,7,1,352368,99.99,2003,71,93.99,43.64,0
55071,755184,S,3,1,1863079,70.0,2002,23,37.8,69.56,0
186,54963,D,1,0,2397383,47.95,1996,47,18.93,16.24,0
35087,617875,D,8,1,1209748,69.95,2006,49,56.51,13.63,0
65144,664169,S,3,1,22797,87.95,2013,71,46.42,63.98,0
391,51594,D,5,1,1391568,264.95,2005,62,49.86,44.18,0
50958,245027,S,2,1,903385,124.95,2003,37,5.73,26.99,0
58935,1692416,S,31,1,37600,200.26,2009,6,0.0,148.26,0
65995,155276,S,0,0,920939,94.4,1999,127,0.0,21.55,0
70370,130543,S,5,1,205867,95.95,2011,35,37.01,53.99,0
74580,527718,S,1,0,1526384,185.95,2010,40,0.0,18.65,0
57004,2368276,S,3,1,1682865,43.4,2002,20,85.37,63.98,0
72098,709715,S,0,0,527910,105.68,2011,21,0.0,38.99,0
48884,532953,S,8,1,1021119,139.95,2007,22,36.39,15.94,0
52654,139536,S,2,1,1075444,159.0,1995,16,53.98,65.94,0
64097,1696956,S,0,0,211868,19.99,2014,27,15.71,22.98,0
7750,551274,D,3,1,211770,0.0,2004,25,96.43,35.97,1
14186,106170,D,4,1,387430,85.0,2006,34,53.46,63.26,0
49048,903223,S,2,1,4447458,103.95,2004,18,55.73,27.98,0
54058,612968,S,0,0,332853,135.5,2004,97,0.0,0.0,0
30224,56484,D,10,1,239472,99.0,2005,71,62.92,32.37,0
83037,564619,S,4,1,1364897,42.95,2004,21,28.92,36.94,0
15022,2018323,D,1,0,4982579,98.0,2008,24,22.99,36.79,0
33743,3604268,D,0,0,1097997,34.95,1993,56,0.0,28.95,1
64212,119992,S,8,1,91411,166.0,2009,58,47.42,73.99,1
54897,211037,S,12,1,962379,42.95,2010,22,7.99,8.14,0
56552,908965,S,9,1,518264,61.75,2011,15,200.23,28.89,0
48870,107183,S,5,1,1447191,94.75,2000,42,67.48,5.01,0
66127,144391,S,10,1,910616,18.0,2003,26,26.4,19.69,0
5221,112115,D,1,0,1193771,88.25,2001,65,46.89,16.01,0
43029,52736,S,7,1,2149961,118.2,2004,39,25.37,98.33,0
8438,203575,D,5,1,1768295,169.99,2002,22,128.97,141.2,0
6376,52936,D,5,1,18943,149.0,2009,90,121.79,68.61,1
3752,894695,D,5,1,10743976,42.6,1991,10,19.5,162.07,0
6789,166981,D,2,1,104304,33.99,2005,67,41.24,63.7,1
3807,546701,D,10,1,588063,93.28,2011,31,68.17,76.54,0
8700,135648,D,2,1,291422,44.95,2009,73,31.73,13.98,0
82686,638319,S,1,0,274064,46.95,1999,18,0.0,40.6,0
44434,858502,S,3,1,482723,206.95,1977,48,44.46,114.65,0
23593,53078,D,9,1,733200,333.95,2007,60,98.97,195.97,0
74517,633196,S,2,1,379631,52.99,2011,18,33.49,38.99,0
54025,2440908,S,2,1,2598821,46.95,2003,16,41.83,54.67,0
19943,247752,D,3,1,225736,44.95,2005,91,20.78,8.99,1
76003,764694,S,4,1,997534,190.95,2001,35,4.99,70.57,0
25046,177083,D,3,1,321349,376.95,2005,53,127.27,72.31,0
56851,51111,S,13,1,139280,31.91,2006,117,130.99,35.99,0
52806,270998,S,2,1,125496,49.99,2010,24,28.99,45.04,1
35279,144423,D,2,1,817308,56.8,2003,66,43.92,33.26,0
27817,422111,D,1,0,193298,75.6,2008,58,43.92,41.22,1
82652,202746,S,0,0,595754,19.95,2005,154,8.19,29.51,1
73796,619403,S,4,1,413755,207.95,2007,52,15.99,79.41,0
20306,607628,D,2,1,1922499,105.0,1992,40,103.84,28.39,1
24899,869594,D,4,1,613760,137.45,2005,20,95.14,50.23,0
43232,556447,S,2,1,564056,125.0,2001,26,0.0,57.17,0
69674,416490,S,9,1,1303624,152.25,2005,83,100.99,15.72,0
75571,609782,S,15,1,1365757,52.95,2008,36,57.4,39.93,0
29543,597958,D,3,1,1628489,29.95,2004,28,42.81,22.82,0
17622,53276,D,10,1,122369,252.95,2011,118,121.16,17.35,0
33022,55465,D,2,1,506226,33.49,2009,98,86.23,27.98,0
15346,213173,D,2,1,708971,38.95,2004,45,19.64,47.53,0
71637,528675,S,5,1,80928,105.95,2011,53,58.54,83.28,0
55216,3041678,S,0,0,497505,39.95,2003,16,49.46,73.39,0
77942,637963,S,3,1,724379,132.0,2006,31,82.05,64.78,0
7236,133300,D,12,1,120049,133.33,2010,58,107.39,117.07,0
50909,619381,S,2,1,365847,41.95,2008,66,32.33,136.33,0
76329,2341019,S,14,1,2760969,17.13,1987,49,0.0,15.42,0
57021,613021,S,12,1,776340,38.67,2009,39,0.0,0.0,0
79123,874162,S,2,1,2454409,135.95,1991,36,168.98,28.77,0
77250,244300,S,2,1,28537,219.5,2012,88,17.24,36.32,1
7761,533710,D,8,1,24936,203.95,2011,103,78.99,58.58,0
49081,660570,S,3,1,699336,125.0,1992,27,95.64,79.85,0
66963,637543,S,1,0,111225,150.0,2013,31,98.95,44.31,0
10534,626176,D,4,1,1146649,69.99,2006,25,78.39,46.65,0
27950,478873,D,4,1,1063902,216.99,2009,33,158.83,112.09,0
21051,737743,D,8,1,1104248,38.0,2008,20,41.93,37.13,0
69272,529659,S,3,1,132323,37.99,2010,26,18.73,22.1,0
9710,899562,D,1,0,2727488,59.95,2004,16,36.94,15.74,0
15268,728301,D,6,1,3968904,96.8,2001,25,118.49,7.99,0
49884,193618,S,7,1,1533108,148.0,2008,31,39.74,31.99,0
63512,665166,S,2,1,944846,70.0,2013,13,0.0,34.58,0
69377,628387,S,2,1,1320611,249.99,2007,15,4.33,66.98,0
14452,2376486,D,6,1,4715225,87.0,1985,31,88.63,35.34,0
69624,639663,S,8,1,40781,39.99,2013,38,23.48,27.04,0
2951,1765865,D,1,0,3986331,140.0,2012,15,77.44,22.89,0
61497,2259621,S,12,1,1937777,99.49,2008,27,0.0,68.2,0
14684,714273,D,1,0,1618523,112.0,2002,21,48.32,37.46,0
39213,2313962,S,0,0,727182,149.0,1995,18,5.49,114.11,0
8888,53820,D,2,1,1313909,18.99,2009,64,66.35,14.98,0
10543,764421,D,1,0,1911009,151.95,2004,17,30.81,21.5,1
68002,2259181,S,4,1,3740609,91.27,2006,40,53.3,88.83,0
79920,530241,S,2,1,50299,84.95,2012,45,49.85,53.95,0
71047,631872,S,0,0,168158,54.95,2000,75,15.4,49.89,0
71663,1472358,S,1,0,552543,60.0,2008,15,47.36,45.21,0
25095,624120,D,2,1,2207572,290.99,2006,26,318.0,34.97,0
30761,625219,D,1,0,193213,103.0,2011,44,105.15,52.72,1
17555,535542,D,10,1,198918,267.95,2012,42,33.98,80.0,1
22284,766440,D,18,1,147751,99.95,2010,21,25.24,22.6,0
12731,422277,D,5,1,723779,156.2,2008,17,17.07,675.0,0
31891,55145,D,5,1,997568,18.99,2007,63,84.88,18.99,0
83961,256685,S,2,1,82943,15.95,2003,391,7.83,6.38,0
82803,659365,S,3,1,148440,43.95,2007,15,0.0,0.0,0
7517,1822554,D,41,1,229347,44.2,2014,25,0.0,17.42,0
13349,131825,D,2,1,119071,118.4,2005,88,93.01,38.33,1
20918,110572,D,15,1,28827,283.5,2011,55,160.93,49.95,1
75979,510594,S,2,1,711437,149.0,2008,19,0.0,0.0,0
77222,50604,S,5,1,1897724,122.95,2000,49,94.0,7.5,0
28899,583356,D,1,0,1053777,57.0,2012,13,44.45,21.98,0
45554,1492320,S,7,1,389516,170.75,2013,23,66.33,89.12,0
9784,166968,D,4,1,535433,95.0,2006,44,76.49,69.87,0
82620,647917,S,2,1,154030,49.95,2009,28,0.0,0.0,0
74966,170101,S,1,0,927094,136.95,2009,35,9.72,39.97,1
80561,618236,S,2,1,245306,100.0,2012,29,47.19,65.31,0
54748,114192,S,3,1,605407,42.8,2001,57,33.04,16.94,0
49125,2438649,S,10,1,9218360,95.0,2004,19,33.99,106.13,0
34374,114891,D,0,0,131335,25.6,2001,67,43.96,49.99,0
27102,803878,D,3,1,1676909,239.0,2006,11,228.21,165.3,0
52920,56934,S,5,1,502570,48.2,2010,36,22.73,17.99,0
44549,872946,S,2,1,1657328,24.0,2002,23,18.89,17.6,0
3472,797678,D,1,0,2071212,95.95,2003,18,6.33,38.98,0
16268,346092,D,1,0,507220,267.95,2006,143,93.78,22.86,0
37887,144570,S,2,1,1648402,144.0,2004,61,151.72,8.98,0
19860,249823,D,6,1,611456,117.95,2006,81,115.97,9.58,0
67120,132993,S,5,1,57493,150.2,2010,53,64.98,107.89,0
32866,616288,D,0,0,1289471,65.0,1991,57,39.16,13.39,1
5407,100754,D,6,1,239701,0.0,1998,50,147.54,43.99,1
60388,2098002,S,5,1,14014,24.99,2014,37,16.47,15.38,0
75761,621029,S,1,0,538909,61.0,2010,33,28.82,9.99,1
63789,608750,S,5,1,575842,0.0,2001,40,103.99,38.98,0
26710,888406,D,12,1,2089263,89.95,2008,14,503.99,192.39,1
60839,183751,S,4,1,319441,48.95,2008,56,4.92,9.93,0
67591,530270,S,2,1,118795,54.99,2008,39,26.18,27.64,0
14798,54749,D,2,1,246860,283.95,2009,78,199.31,45.06,1
76401,114435,S,2,1,671137,115.4,2001,40,53.99,28.74,0
31042,526046,D,3,1,37389,185.36,2008,75,73.22,47.87,0
41119,109258,S,7,1,1147367,431.84,2006,19,4.92,84.63,0
16239,738145,D,6,1,2089527,90.0,2000,14,6.62,104.39,0
16256,108509,D,5,1,889551,71.21,1998,33,64.38,53.99,1
71551,608530,S,3,1,1230464,126.95,2004,26,3.98,8.98,0
17777,248041,D,4,1,330272,65.0,2008,52,41.14,53.99,0
22519,130898,D,4,1,416078,75.0,1997,27,27.97,35.54,0
76949,607526,S,6,1,3175910,125.0,1999,34,49.65,50.09,1
14949,247679,D,2,1,1132373,67.0,2006,27,33.99,49.61,0
65494,528479,S,19,1,596214,95.38,2011,18,152.58,88.99,1
55983,569614,S,9,1,7381195,33.95,2004,41,78.9,7.83,1
68481,120184,S,1,0,818182,101.2,2010,57,0.0,9.95,0
5319,133093,D,2,1,399284,84.0,2010,42,26.47,46.41,0
6528,797569,D,5,1,308350,231.95,2003,30,149.99,51.11,1
31947,916153,D,2,1,243131,73.95,1997,30,78.99,69.23,0
80413,607881,S,7,1,216085,44.8,2002,65,21.38,14.92,0
51155,615845,S,2,1,916052,11.94,2002,30,72.44,8.82,0
15988,121579,D,1,0,539245,137.0,2010,63,95.98,13.99,0
491,908582,D,13,1,391036,63.24,2012,18,116.93,65.71,0
73754,670002,S,7,1,2366987,201.0,2008,12,146.22,183.81,0
25105,778646,D,3,1,2607536,152.95,2008,29,50.99,25.97,0
69723,643392,S,5,1,203665,45.43,2008,21,0.0,0.0,0
12527,579467,D,8,1,1213007,142.4,2006,52,141.83,12.97,0
85002,248295,S,5,1,365047,34.95,2004,37,27.58,17.99,0
28833,526757,D,9,1,410973,220.95,2010,48,118.23,55.17,0
29270,537827,D,3,1,10094,24.98,2011,325,73.71,20.98,1
62102,182597,S,7,1,210277,320.95,2001,61,153.64,56.21,0
13929,871536,D,3,1,6657292,11.48,2008,11,84.02,11.49,0
28344,60775,D,2,1,717601,41.62,2003,52,113.99,66.29,1
66032,2096712,S,3,1,772908,222.95,2012,11,13.31,253.99,0
81605,865399,S,4,1,98968,36.81,2012,20,23.34,14.5,0
29998,3547044,D,2,1,4218841,49.95,1991,22,0.0,48.57,0
81752,232471,S,2,1,94597,29.95,2002,51,21.51,56.83,0
25764,615870,D,13,1,12602,55.75,2011,76,34.99,34.99,1
54565,167733,S,4,1,1030407,101.07,1999,15,41.48,23.99,0
55062,880085,S,7,1,352012,69.02,2008,82,173.99,38.09,0
36764,51016,S,3,1,1224861,86.67,2001,42,173.97,59.71,0
33066,915113,D,0,0,3679406,30.95,2002,21,27.58,7.98,0
36323,649657,S,7,1,8088,125.0,2012,97,72.98,61.9,0
30700,858719,D,3,1,2188469,39.95,1999,11,0.0,209.05,1
54963,57421,S,5,1,444902,89.95,2004,56,80.98,22.84,0
60975,538322,S,2,1,111322,65.0,2012,69,25.75,41.31,0
48167,278426,S,0,0,226145,36.95,2004,41,0.0,19.95,0
45432,668991,S,2,1,239527,112.95,2012,34,84.94,92.5,0
1862,664501,D,4,1,3409246,57.95,2013,12,56.82,169.25,0
74062,146950,S,2,1,1224860,64.95,2002,27,46.37,43.98,0
14294,607905,D,3,1,735051,116.0,2004,29,121.04,55.82,1
73665,545331,S,1,0,353211,160.95,2010,30,12.84,53.78,0
61401,615458,S,4,1,5071087,37.5,2002,17,41.56,7.98,0
54097,407002,S,8,1,1685938,230.95,2006,77,111.48,5.26,0
56285,53946,S,4,1,1975753,146.95,2004,48,165.99,8.19,0
67121,607813,S,4,1,4526163,147.95,1996,33,118.05,23.98,0
29292,52772,D,14,1,210428,185.95,2011,75,74.46,63.94,1
4388,2328194,D,1,0,558596,39.95,2005,32,25.7,93.79,0
62152,1702235,S,0,0,213438,93.95,2012,25,76.74,104.05,0
32197,1472106,D,12,1,6917150,95.0,2008,29,45.77,13.98,0
84277,921140,S,4,1,122785,152.95,2006,75,15.99,112.83,0
55064,616310,S,1,0,192332,167.32,2011,47,83.99,67.36,0
81719,1840151,S,1,0,691011,42.95,2008,16,0.0,33.81,0
11990,3472068,D,5,1,2727673,76.4,2003,21,0.0,17.99,0
78985,802744,S,17,1,1006666,29.99,2012,54,4.0,15.88,0
38229,270245,S,3,1,1506918,83.0,2007,18,46.95,39.24,0
51581,133132,S,5,1,636542,84.27,2010,47,50.49,43.98,0
80728,402404,S,2,1,88996,60.0,2010,81,18.98,33.97,0
38148,417613,S,0,0,199033,189.0,2009,56,19.89,64.99,0
4147,608217,D,6,1,638915,0.0,2008,22,97.92,214.33,1
48269,525889,S,20,1,320633,104.95,2010,44,0.0,41.96,1
24549,615846,D,0,0,909192,47.95,2002,54,10.97,22.98,1
59037,917104,S,3,1,698680,36.95,1998,22,26.78,22.99,0
55282,121002,S,2,1,1650444,51.6,1997,15,44.56,72.25,1
11463,192436,D,4,1,1128325,319.0,2004,16,132.99,92.84,0
12780,170033,D,4,1,176276,240.95,2010,49,115.82,33.94,0
1069,622958,D,0,0,147465,39.99,2014,167,33.78,15.99,0
4920,293747,D,1,0,361299,56.95,1999,66,62.98,18.12,0
44595,875928,S,6,1,943967,180.0,2012,19,93.78,172.13,0
17086,613467,D,1,0,54090,149.95,2011,166,115.05,33.99,1
12865,193716,D,0,0,1600765,49.5,2010,25,11.94,13.99,0
55973,51422,S,11,1,1177185,177.95,2004,81,128.88,52.99,0
57503,3012934,S,2,1,1641728,74.0,2003,18,57.14,83.47,1
34697,142178,D,1,0,52896,85.7,2011,62,73.98,56.18,0
5897,616949,D,5,1,11837,60.95,2009,56,33.95,32.0,1
82404,623538,S,2,1,939661,28.95,2008,44,0.0,27.97,1
2158,2342506,D,4,1,1390003,99.0,1996,25,5.02,21.18,0
20264,427944,D,7,1,39692,128.6,2011,83,59.78,43.99,0
17826,1445497,D,1,0,4167343,116.0,2008,13,118.88,66.62,0
35663,593591,D,2,1,406477,80.53,2011,89,64.59,33.54,0
26556,881389,D,1,0,66784,75.0,2015,18,61.91,68.95,0
13311,51106,D,13,1,557078,36.99,2009,80,168.27,31.3,1
57915,797745,S,1,0,966792,156.95,2004,21,77.43,149.71,0
40065,615057,S,3,1,1312808,32.89,2006,24,0.0,23.27,0
14810,1604590,D,1,0,1678380,13.3,2012,12,0.0,15.96,0
55269,609208,S,4,1,2774600,99.95,2007,20,51.99,12.99,0
31578,868386,D,10,1,2910693,75.75,1991,11,140.99,75.23,0
43518,618920,S,1,0,834254,144.67,2012,32,136.12,83.48,0
20580,243883,D,6,1,135336,167.95,2010,68,115.42,39.98,1
12513,60196,D,6,1,450861,115.67,2006,28,71.5,61.49,0
35793,2460575,D,3,1,5175909,13.98,2005,16,0.0,13.98,0
74355,200602,S,8,1,276694,145.95,2010,49,41.19,72.99,0
78494,610606,S,4,1,56718,65.0,2014,36,42.57,46.17,0
873,55382,D,3,1,1608480,85.0,2001,62,137.41,31.92,0
9958,51451,D,10,1,160555,173.95,2006,89,122.18,28.94,0
53049,193051,S,3,1,1212914,59.95,2003,41,22.25,72.27,0
22312,286094,D,6,1,502552,112.0,2006,33,67.5,90.74,0
44865,919344,S,3,1,439520,80.0,2000,65,61.75,6.69,0
82133,288442,S,1,0,229293,120.0,2008,45,59.57,64.81,0
80138,545701,S,13,1,8614,38.99,2013,47,23.92,20.83,1
3707,230351,D,5,1,5243020,45.0,1995,15,10.39,13.98,0
60420,132847,S,1,0,1026476,78.2,2009,47,18.99,12.0,0
58122,1730031,S,3,1,1405904,165.0,2009,27,201.07,68.06,0
6141,656906,D,4,1,148022,155.95,2010,20,93.99,33.99,0
75260,2675781,S,2,1,106178,58.09,1994,18,0.0,64.96,0
73353,538513,S,3,1,19092,135.25,2013,103,23.98,47.45,1
15763,625679,D,2,1,1027681,65.25,1986,26,41.11,46.48,0
58001,238797,S,2,1,1060078,39.95,2000,15,48.94,100.95,0
26938,576763,D,3,1,3921742,51.31,2006,23,46.79,10.99,0
38150,145988,S,4,1,404427,183.33,2008,15,62.92,218.04,0
22421,56286,D,5,1,865007,0.0,2009,16,78.99,304.99,1
30702,526176,D,2,1,284497,78.95,2009,24,48.36,55.83,0
21576,308978,D,3,1,1470257,0.0,2007,21,16.94,65.14,0
49478,284735,S,4,1,508292,50.0,1996,125,29.35,23.93,0
72984,528209,S,2,1,202518,79.95,2010,72,19.49,22.99,1
76183,175712,S,1,0,1038105,84.99,2007,53,44.37,53.01,0
21491,194176,D,3,1,69864,92.0,2008,106,59.3,8.41,0
5142,878764,D,2,1,2198388,0.0,2011,18,89.5,33.05,0
52331,203458,S,2,1,1764920,10.49,2002,35,34.54,10.49,1
65003,639149,S,2,1,283015,39.95,2010,18,35.64,26.58,0
84002,626671,S,1,0,64740,64.95,2012,41,0.0,37.29,0
41122,109340,S,6,1,1030291,0.0,2004,18,102.15,92.01,0
35931,659576,S,4,1,1403422,91.95,2010,13,6.28,28.97,0
67449,545417,S,2,1,749625,74.95,2010,24,242.31,16.68,0
68562,608838,S,4,1,2706999,33.56,1991,23,13.92,33.94,0
8729,713229,D,5,1,3056068,82.2,2003,13,48.91,57.23,0
38688,1639780,S,3,1,7322,14.95,2015,39,11.94,8.41,0
52235,183662,S,1,0,616043,327.95,2007,53,28.99,38.89,0
48726,294829,S,2,1,1213064,46.95,2004,53,24.53,7.98,0
20005,540442,D,2,1,95538,40.35,2012,126,61.19,33.91,0
34388,626467,D,1,0,278331,66.8,2002,42,51.21,38.97,1
6686,697926,D,8,1,1355387,0.0,2006,13,101.49,261.97,0
72958,499533,S,4,1,237886,138.0,2012,41,99.88,73.84,0
35914,416462,D,8,1,127205,247.0,2009,65,47.99,74.85,0
31473,540596,D,9,1,103107,44.2,2011,70,37.14,31.84,0
6022,50957,D,6,1,211531,14.86,2007,74,123.73,9.08,0
15473,254178,D,3,1,653036,81.95,2010,58,33.94,13.93,0
14252,56252,D,7,1,690371,64.95,2002,48,68.98,41.49,0
60386,661650,S,5,1,2683481,95.95,2009,11,50.46,4.73,0
55450,868655,S,2,1,266868,49.95,2002,47,44.7,24.99,0
2109,912457,D,0,0,800637,30.0,1989,42,43.99,33.97,0
34596,902701,D,1,0,1981525,22.89,2008,18,44.06,22.89,0
1068,622474,D,4,1,2033483,105.0,1987,19,128.97,73.94,0
4085,625511,D,0,0,222265,49.95,1999,38,24.98,26.37,0
36779,881691,S,3,1,296458,216.93,2014,21,178.97,198.55,1
7793,870778,D,0,0,1418828,39.95,1998,30,36.18,40.32,0
25310,176005,D,1,0,3614321,70.0,2003,20,33.85,44.47,0
22512,619557,D,1,0,1409035,52.0,2003,26,46.27,33.99,0
11120,866560,D,26,1,192217,64.0,2015,24,53.05,50.56,0
71223,615421,S,2,1,288502,127.5,2006,75,23.97,73.99,1
75011,904070,S,11,1,1174262,31.99,2009,29,23.99,59.45,0
54416,904586,S,5,1,3894491,38.95,2005,20,32.89,15.99,0
58589,132575,S,2,1,480621,108.2,2009,41,75.98,38.91,0
77802,143474,S,6,1,420122,43.0,2010,33,33.84,18.64,0
52906,868176,S,2,1,2247498,45.0,1995,40,17.74,7.27,0
50790,592811,S,2,1,1250653,32.55,2010,27,87.1,23.68,0
67236,132775,S,6,1,1043759,48.0,2008,41,17.74,13.57,0
27428,904585,D,5,1,3275039,55.95,2001,17,24.98,20.2,0
70706,120820,S,15,1,884010,261.4,2010,55,0.0,46.61,0
78420,537481,S,2,1,1108415,114.0,2002,51,17.85,48.75,0
58828,253882,S,2,1,1357249,153.95,2009,47,77.99,9.94,0
55486,738216,S,3,1,4773435,37.5,2000,21,23.24,14.99,0
44840,914963,S,1,0,553352,45.0,1995,16,0.0,32.39,0
8003,164646,D,1,0,712243,75.0,2006,46,53.3,30.99,0
43672,632624,S,4,1,1662484,125.0,1999,23,27.27,78.84,0
52639,630570,S,3,1,207141,49.99,2012,28,27.92,27.48,0
25173,54321,D,7,1,799243,39.95,2005,236,13.34,7.99,1
52376,894019,S,4,1,4303811,76.95,2012,13,0.0,65.14,0
24612,248009,D,3,1,709579,67.95,2008,88,57.89,29.18,0
8369,54880,D,8,1,835976,393.95,2009,64,144.34,16.08,0
17040,530498,D,2,1,59545,122.2,2011,44,53.28,88.84,0
59733,133395,S,4,1,545493,67.2,2011,15,79.93,43.99,0
42984,477804,S,4,1,863796,29.99,2010,64,4.0,11.97,0
18070,278031,D,4,1,12937,29.12,2005,394,16.46,8.87,0
67516,917966,S,3,1,3484394,28.95,1995,31,33.99,4.58,0
27797,921568,D,9,1,1894748,12.99,2011,59,51.2,9.78,0
28122,139578,D,4,1,2740308,99.0,2009,18,76.64,30.98,0
4589,57763,D,8,1,392119,105.0,2009,31,58.7,38.99,0
68567,905469,S,49,1,1578308,54.95,2014,26,17.27,34.81,0
24648,297234,D,14,1,477354,125.0,2006,31,119.33,53.99,0
64918,60264,S,6,1,2995333,114.0,2003,40,158.8,7.87,0
49397,140396,S,0,0,273123,37.99,1999,53,27.28,21.0,0
49537,146334,S,9,1,740355,223.93,2010,38,76.99,153.99,0
66003,660502,S,0,0,114753,55.95,2004,33,47.96,73.58,0
84735,111060,S,7,1,2368806,124.63,2010,20,5.24,72.91,0
68691,111236,S,11,1,64908,131.25,2010,55,0.0,0.0,1
72562,667570,S,6,1,925414,207.5,2012,13,153.95,199.25,0
83930,629118,S,7,1,2988,102.0,2013,164,52.56,67.39,0
42595,3040122,S,0,0,652362,49.0,1999,15,33.56,49.0,0
20390,404265,D,2,1,1014161,35.0,2003,28,0.0,59.16,0
62951,656386,S,3,1,420787,99.95,2013,15,48.29,52.66,0
30046,57311,D,2,1,92292,69.95,2011,50,57.52,31.93,0
83239,665409,S,2,1,1243933,55.0,2012,15,0.0,39.98,0
32856,1558719,D,1,0,604904,41.95,2010,18,48.36,41.95,0
55154,2415229,S,1,0,1697455,85.0,2004,13,57.05,158.05,0
68779,544441,S,3,1,94620,141.95,2013,29,65.26,67.99,0
61165,616869,S,3,1,298455,269.5,1994,55,9.39,73.3,0
46636,1781302,S,2,1,80102,65.0,2015,13,50.42,49.77,0
74874,864712,S,8,1,16191,74.95,2014,106,40.3,38.99,0
75746,118943,S,2,1,346933,56.2,2006,60,45.95,9.98,0
33334,154019,D,2,1,161989,21.99,2009,22,43.0,15.97,1
74954,667917,S,3,1,1199592,79.95,2004,13,72.47,69.97,0
65053,2406081,S,2,1,692366,65.95,1992,32,13.96,32.48,0
54443,632075,S,13,1,63980,37.0,2012,27,0.0,0.0,0
5479,143353,D,1,0,360998,70.95,1997,34,82.99,23.99,0
69935,617413,S,2,1,789220,64.95,2006,39,17.98,26.99,0
2459,526330,D,6,1,996936,83.29,2012,26,53.98,320.6,0
14554,212955,D,4,1,1771078,102.95,2002,51,81.47,42.89,0
14641,2363402,D,1,0,3102606,130.0,2004,15,91.99,73.97,0
58250,217259,S,4,1,3253529,34.0,2005,81,30.42,15.54,0
45215,1453183,S,7,1,545642,124.13,2014,17,0.0,140.8,0
7182,199097,D,2,1,596991,52.95,2001,32,45.77,38.99,0
26273,649746,D,0,0,816196,44.95,2011,30,38.51,93.94,0
71022,1989621,S,1,0,468330,59.99,2014,14,0.0,22.97,0
73941,689498,S,8,1,1219122,22.64,2008,9,74.77,19.54,0
64036,898975,S,2,1,480420,75.0,2011,20,37.57,39.97,0
56729,901466,S,2,1,3778186,74.95,2002,20,45.76,49.46,0
35336,169976,D,9,1,220809,275.95,2010,84,136.77,73.46,1
45728,147621,S,3,1,196008,89.95,2010,66,20.02,67.51,0
48431,120491,S,1,0,538445,52.4,2002,25,30.19,25.43,0
51048,2376965,S,3,1,3906625,75.0,1993,23,19.04,72.61,0
22688,51700,D,5,1,585432,283.95,2006,84,177.48,12.99,1
24071,163490,D,1,0,654828,49.99,2012,59,40.33,8.2,0
44374,791727,S,9,1,4112326,11.99,2005,21,116.85,11.99,0
46714,890898,S,17,1,847533,384.5,2014,25,197.36,252.79,0
83469,525398,S,2,1,123417,90.5,2011,22,44.99,60.99,0
52751,574640,S,8,1,2471703,68.95,2010,11,33.99,78.99,0
69009,2396621,S,1,0,75962,56.1,2005,35,33.65,18.74,0
37042,906500,S,5,1,2503,29.99,2014,35,17.45,11.47,0
61941,456502,S,17,1,513867,112.95,2009,32,83.92,74.79,0
15470,918601,D,1,0,535793,65.0,2006,47,33.2,31.99,0
11013,120133,D,1,0,206939,171.4,2009,45,94.8,42.99,1
45504,655055,S,7,1,808717,180.27,2013,25,63.99,145.36,0
34077,793505,D,4,1,1608023,145.0,2002,13,72.92,92.19,0
71642,916594,S,5,1,882066,8.99,2008,42,9.93,37.53,0
83175,525500,S,3,1,188578,49.0,2010,31,46.36,34.68,0
18998,873561,D,0,0,325236,26.95,2004,39,18.33,7.94,0
5689,146607,D,10,1,239964,187.33,2010,27,58.32,53.98,0
47659,105386,S,3,1,62399,110.0,2004,29,90.17,39.03,0
27195,420570,D,6,1,69194,146.4,2004,43,72.5,53.63,0
71577,646421,S,7,1,294390,58.0,2009,30,0.0,0.0,0
61645,708231,S,2,1,1946520,93.75,2004,32,20.51,38.99,0
44567,874608,S,3,1,839492,33.71,2007,40,49.55,16.97,0
