seller_id,total_visits,day,total_in_day
278768157,81024,2020-08-24,4890
278768157,81024,2020-08-25,3826
278768157,81024,2020-08-26,3133
278768157,81024,2020-08-27,5553
278768157,81024,2020-08-28,4606
278768157,81024,2020-08-29,1952
40286624,22659,2020-07-31,707
40286624,22659,2020-08-01,614
40286624,22659,2020-08-02,453
40286624,22659,2020-08-03,736
40286624,22659,2020-08-04,970
40286624,22659,2020-08-05,834
40286624,22659,2020-08-06,1177
40286624,22659,2020-08-07,1503
40286624,22659,2020-08-08,751
40286624,22659,2020-08-09,1398
40286624,22659,2020-08-10,1763
40286624,22659,2020-08-11,1275
40286624,22659,2020-08-12,664
40286624,22659,2020-08-13,813
40286624,22659,2020-08-14,809
40286624,22659,2020-08-15,519
40286624,22659,2020-08-16,463
40286624,22659,2020-08-17,575
40286624,22659,2020-08-18,788
40286624,22659,2020-08-19,878
40286624,22659,2020-08-20,754
40286624,22659,2020-08-21,939
40286624,22659,2020-08-22,569
40286624,22659,2020-08-23,560
40286624,22659,2020-08-24,623
40286624,22659,2020-08-25,383
40286624,22659,2020-08-26,328
40286624,22659,2020-08-27,367
40286624,22659,2020-08-28,284
40286624,22659,2020-08-29,162
118422520,335,2020-07-31,11
118422520,335,2020-08-01,6
118422520,335,2020-08-02,7
118422520,335,2020-08-03,20
118422520,335,2020-08-04,7
118422520,335,2020-08-05,17
118422520,335,2020-08-06,10
118422520,335,2020-08-07,2
118422520,335,2020-08-08,4
118422520,335,2020-08-09,11
118422520,335,2020-08-10,5
118422520,335,2020-08-11,13
118422520,335,2020-08-12,19
118422520,335,2020-08-13,13
118422520,335,2020-08-14,10
118422520,335,2020-08-15,17
118422520,335,2020-08-16,12
118422520,335,2020-08-17,17
118422520,335,2020-08-18,12
118422520,335,2020-08-19,7
118422520,335,2020-08-20,6
118422520,335,2020-08-21,13
118422520,335,2020-08-22,9
118422520,335,2020-08-23,11
118422520,335,2020-08-24,18
118422520,335,2020-08-25,11
118422520,335,2020-08-26,10
118422520,335,2020-08-27,7
118422520,335,2020-08-28,16
118422520,335,2020-08-29,14
38649908,4629,2020-07-31,189
38649908,4629,2020-08-01,184
38649908,4629,2020-08-02,221
38649908,4629,2020-08-03,179
38649908,4629,2020-08-04,207
38649908,4629,2020-08-05,195
38649908,4629,2020-08-06,209
38649908,4629,2020-08-07,213
38649908,4629,2020-08-08,173
38649908,4629,2020-08-09,191
38649908,4629,2020-08-10,288
38649908,4629,2020-08-11,173
38649908,4629,2020-08-12,203
38649908,4629,2020-08-13,112
38649908,4629,2020-08-14,151
38649908,4629,2020-08-15,129
38649908,4629,2020-08-16,98
38649908,4629,2020-08-17,147
38649908,4629,2020-08-18,134
38649908,4629,2020-08-19,143
38649908,4629,2020-08-20,116
38649908,4629,2020-08-21,158
38649908,4629,2020-08-22,117
38649908,4629,2020-08-23,83
38649908,4629,2020-08-24,171
38649908,4629,2020-08-25,121
38649908,4629,2020-08-26,76
38649908,4629,2020-08-27,90
38649908,4629,2020-08-28,79
38649908,4629,2020-08-29,79
192624559,1606,2020-07-31,106
192624559,1606,2020-08-01,86
192624559,1606,2020-08-02,43
192624559,1606,2020-08-03,69
192624559,1606,2020-08-04,56
192624559,1606,2020-08-05,68
192624559,1606,2020-08-06,56
192624559,1606,2020-08-07,70
192624559,1606,2020-08-08,47
192624559,1606,2020-08-09,62
192624559,1606,2020-08-10,48
192624559,1606,2020-08-11,77
192624559,1606,2020-08-12,61
192624559,1606,2020-08-13,96
192624559,1606,2020-08-14,68
192624559,1606,2020-08-15,62
192624559,1606,2020-08-16,41
192624559,1606,2020-08-17,32
192624559,1606,2020-08-18,45
192624559,1606,2020-08-19,53
192624559,1606,2020-08-20,38
192624559,1606,2020-08-21,63
192624559,1606,2020-08-22,26
192624559,1606,2020-08-23,27
192624559,1606,2020-08-24,45
192624559,1606,2020-08-25,56
192624559,1606,2020-08-26,26
192624559,1606,2020-08-27,34
192624559,1606,2020-08-28,28
192624559,1606,2020-08-29,17
554331726,3296,2020-07-31,284
554331726,3296,2020-08-01,235
554331726,3296,2020-08-02,173
554331726,3296,2020-08-03,276
554331726,3296,2020-08-04,245
554331726,3296,2020-08-05,129
554331726,3296,2020-08-06,128
554331726,3296,2020-08-07,121
554331726,3296,2020-08-08,124
554331726,3296,2020-08-09,97
554331726,3296,2020-08-10,184
554331726,3296,2020-08-11,209
554331726,3296,2020-08-12,103
554331726,3296,2020-08-13,123
554331726,3296,2020-08-14,123
554331726,3296,2020-08-15,113
554331726,3296,2020-08-16,79
554331726,3296,2020-08-17,58
554331726,3296,2020-08-18,76
554331726,3296,2020-08-19,60
554331726,3296,2020-08-20,66
554331726,3296,2020-08-21,55
554331726,3296,2020-08-22,57
554331726,3296,2020-08-23,16
554331726,3296,2020-08-24,29
554331726,3296,2020-08-25,50
554331726,3296,2020-08-26,18
554331726,3296,2020-08-27,30
554331726,3296,2020-08-28,23
554331726,3296,2020-08-29,12
285655608,303,2020-07-31,17
285655608,303,2020-08-01,17
285655608,303,2020-08-02,29
285655608,303,2020-08-03,15
285655608,303,2020-08-04,27
285655608,303,2020-08-05,15
285655608,303,2020-08-06,11
285655608,303,2020-08-07,10
285655608,303,2020-08-08,4
285655608,303,2020-08-09,5
285655608,303,2020-08-10,3
285655608,303,2020-08-11,12
285655608,303,2020-08-12,6
285655608,303,2020-08-13,11
285655608,303,2020-08-14,8
285655608,303,2020-08-15,9
285655608,303,2020-08-16,12
285655608,303,2020-08-17,9
285655608,303,2020-08-18,9
285655608,303,2020-08-19,4
285655608,303,2020-08-20,19
285655608,303,2020-08-21,7
285655608,303,2020-08-22,4
285655608,303,2020-08-23,13
285655608,303,2020-08-24,6
285655608,303,2020-08-25,8
285655608,303,2020-08-26,5
285655608,303,2020-08-27,3
285655608,303,2020-08-28,0
285655608,303,2020-08-29,5
94530616,8762,2020-07-31,269
94530616,8762,2020-08-01,322
94530616,8762,2020-08-02,313
94530616,8762,2020-08-03,304
94530616,8762,2020-08-04,270
94530616,8762,2020-08-05,319
94530616,8762,2020-08-06,300
94530616,8762,2020-08-07,382
94530616,8762,2020-08-08,280
94530616,8762,2020-08-09,316
94530616,8762,2020-08-10,372
94530616,8762,2020-08-11,472
94530616,8762,2020-08-12,387
94530616,8762,2020-08-13,400
94530616,8762,2020-08-14,362
94530616,8762,2020-08-15,248
94530616,8762,2020-08-16,208
94530616,8762,2020-08-17,312
94530616,8762,2020-08-18,304
94530616,8762,2020-08-19,357
94530616,8762,2020-08-20,294
94530616,8762,2020-08-21,291
94530616,8762,2020-08-22,220
94530616,8762,2020-08-23,236
94530616,8762,2020-08-24,307
94530616,8762,2020-08-25,297
94530616,8762,2020-08-26,164
94530616,8762,2020-08-27,168
94530616,8762,2020-08-28,128
94530616,8762,2020-08-29,160
19054175,118,2020-07-31,2
19054175,118,2020-08-01,3
19054175,118,2020-08-02,0
19054175,118,2020-08-03,0
19054175,118,2020-08-04,5
19054175,118,2020-08-05,0
19054175,118,2020-08-06,0
19054175,118,2020-08-07,0
19054175,118,2020-08-08,2
19054175,118,2020-08-09,0
19054175,118,2020-08-10,0
19054175,118,2020-08-11,0
19054175,118,2020-08-12,0
19054175,118,2020-08-13,0
19054175,118,2020-08-14,0
19054175,118,2020-08-15,0
19054175,118,2020-08-16,14
19054175,118,2020-08-17,3
19054175,118,2020-08-18,9
19054175,118,2020-08-19,2
19054175,118,2020-08-20,8
19054175,118,2020-08-21,13
19054175,118,2020-08-22,7
19054175,118,2020-08-23,10
19054175,118,2020-08-24,5
19054175,118,2020-08-25,14
19054175,118,2020-08-26,6
19054175,118,2020-08-27,6
19054175,118,2020-08-28,8
19054175,118,2020-08-29,1
34690461,1238,2020-07-31,87
34690461,1238,2020-08-01,67
34690461,1238,2020-08-02,94
34690461,1238,2020-08-03,63
34690461,1238,2020-08-04,56
34690461,1238,2020-08-05,65
34690461,1238,2020-08-06,55
34690461,1238,2020-08-07,35
34690461,1238,2020-08-08,27
34690461,1238,2020-08-09,12
34690461,1238,2020-08-10,32
34690461,1238,2020-08-11,55
34690461,1238,2020-08-12,34
34690461,1238,2020-08-13,74
34690461,1238,2020-08-14,50
34690461,1238,2020-08-15,34
34690461,1238,2020-08-16,45
34690461,1238,2020-08-17,37
34690461,1238,2020-08-18,34
34690461,1238,2020-08-19,45
34690461,1238,2020-08-20,26
34690461,1238,2020-08-21,25
34690461,1238,2020-08-22,21
34690461,1238,2020-08-23,23
34690461,1238,2020-08-24,23
34690461,1238,2020-08-25,29
34690461,1238,2020-08-26,23
34690461,1238,2020-08-27,47
34690461,1238,2020-08-28,5
34690461,1238,2020-08-29,15
75304177,630,2020-07-31,21
75304177,630,2020-08-01,23
75304177,630,2020-08-02,26
75304177,630,2020-08-03,25
75304177,630,2020-08-04,18
75304177,630,2020-08-05,31
75304177,630,2020-08-06,23
75304177,630,2020-08-07,32
75304177,630,2020-08-08,33
75304177,630,2020-08-09,20
75304177,630,2020-08-10,24
75304177,630,2020-08-11,46
75304177,630,2020-08-12,22
75304177,630,2020-08-13,41
75304177,630,2020-08-14,13
75304177,630,2020-08-15,23
75304177,630,2020-08-16,17
75304177,630,2020-08-17,39
75304177,630,2020-08-18,18
75304177,630,2020-08-19,6
75304177,630,2020-08-20,10
75304177,630,2020-08-21,7
75304177,630,2020-08-22,6
75304177,630,2020-08-23,17
75304177,630,2020-08-24,15
75304177,630,2020-08-25,32
75304177,630,2020-08-26,16
75304177,630,2020-08-27,4
75304177,630,2020-08-28,9
75304177,630,2020-08-29,13
33079880,1116,2020-07-31,46
33079880,1116,2020-08-01,47
33079880,1116,2020-08-02,55
33079880,1116,2020-08-03,75
33079880,1116,2020-08-04,79
33079880,1116,2020-08-05,66
33079880,1116,2020-08-06,64
33079880,1116,2020-08-07,55
33079880,1116,2020-08-08,35
33079880,1116,2020-08-09,56
33079880,1116,2020-08-10,48
33079880,1116,2020-08-11,78
33079880,1116,2020-08-12,44
33079880,1116,2020-08-13,42
33079880,1116,2020-08-14,5
33079880,1116,2020-08-15,5
33079880,1116,2020-08-16,6
33079880,1116,2020-08-17,10
33079880,1116,2020-08-18,8
33079880,1116,2020-08-19,37
33079880,1116,2020-08-20,48
33079880,1116,2020-08-21,65
33079880,1116,2020-08-22,40
33079880,1116,2020-08-23,29
33079880,1116,2020-08-24,10
33079880,1116,2020-08-25,25
33079880,1116,2020-08-26,16
33079880,1116,2020-08-27,10
33079880,1116,2020-08-28,8
33079880,1116,2020-08-29,4
393732391,1752,2020-07-31,62
393732391,1752,2020-08-01,74
393732391,1752,2020-08-02,116
393732391,1752,2020-08-03,124
393732391,1752,2020-08-04,67
393732391,1752,2020-08-05,87
393732391,1752,2020-08-06,101
393732391,1752,2020-08-07,63
393732391,1752,2020-08-08,28
393732391,1752,2020-08-09,44
393732391,1752,2020-08-10,45
393732391,1752,2020-08-11,67
393732391,1752,2020-08-12,77
393732391,1752,2020-08-13,85
393732391,1752,2020-08-14,57
393732391,1752,2020-08-15,51
393732391,1752,2020-08-16,39
393732391,1752,2020-08-17,26
393732391,1752,2020-08-18,58
393732391,1752,2020-08-19,54
393732391,1752,2020-08-20,69
393732391,1752,2020-08-21,39
393732391,1752,2020-08-22,63
393732391,1752,2020-08-23,45
393732391,1752,2020-08-24,48
393732391,1752,2020-08-25,58
393732391,1752,2020-08-26,17
393732391,1752,2020-08-27,34
393732391,1752,2020-08-28,23
393732391,1752,2020-08-29,31
50278256,1354,2020-07-31,53
50278256,1354,2020-08-01,33
50278256,1354,2020-08-02,44
50278256,1354,2020-08-03,62
50278256,1354,2020-08-04,57
50278256,1354,2020-08-05,32
50278256,1354,2020-08-06,43
50278256,1354,2020-08-07,39
50278256,1354,2020-08-08,54
50278256,1354,2020-08-09,66
50278256,1354,2020-08-10,65
50278256,1354,2020-08-11,56
50278256,1354,2020-08-12,63
50278256,1354,2020-08-13,77
50278256,1354,2020-08-14,70
50278256,1354,2020-08-15,84
50278256,1354,2020-08-16,28
50278256,1354,2020-08-17,50
50278256,1354,2020-08-18,42
50278256,1354,2020-08-19,36
50278256,1354,2020-08-20,37
50278256,1354,2020-08-21,40
50278256,1354,2020-08-22,39
50278256,1354,2020-08-23,37
50278256,1354,2020-08-24,39
50278256,1354,2020-08-25,34
50278256,1354,2020-08-26,16
50278256,1354,2020-08-27,18
50278256,1354,2020-08-28,18
50278256,1354,2020-08-29,22
162550028,379,2020-07-31,0
162550028,379,2020-08-01,0
162550028,379,2020-08-02,3
162550028,379,2020-08-03,34
162550028,379,2020-08-04,25
162550028,379,2020-08-05,14
162550028,379,2020-08-06,33
162550028,379,2020-08-07,14
162550028,379,2020-08-08,12
162550028,379,2020-08-09,21
162550028,379,2020-08-10,5
162550028,379,2020-08-11,20
162550028,379,2020-08-12,10
162550028,379,2020-08-13,12
162550028,379,2020-08-14,9
162550028,379,2020-08-15,18
162550028,379,2020-08-16,8
162550028,379,2020-08-17,7
162550028,379,2020-08-18,9
162550028,379,2020-08-19,10
162550028,379,2020-08-20,23
162550028,379,2020-08-21,11
162550028,379,2020-08-22,10
162550028,379,2020-08-23,14
162550028,379,2020-08-24,19
162550028,379,2020-08-25,11
162550028,379,2020-08-26,6
162550028,379,2020-08-27,14
162550028,379,2020-08-28,4
162550028,379,2020-08-29,3
2056545,1037,2020-07-31,5
2056545,1037,2020-08-01,2
2056545,1037,2020-08-02,0
2056545,1037,2020-08-03,0
2056545,1037,2020-08-04,4
2056545,1037,2020-08-05,0
2056545,1037,2020-08-06,0
2056545,1037,2020-08-07,0
2056545,1037,2020-08-08,3
2056545,1037,2020-08-09,0
2056545,1037,2020-08-10,3
2056545,1037,2020-08-11,2
2056545,1037,2020-08-12,2
2056545,1037,2020-08-13,0
2056545,1037,2020-08-14,0
2056545,1037,2020-08-15,0
2056545,1037,2020-08-16,2
2056545,1037,2020-08-17,34
2056545,1037,2020-08-18,72
2056545,1037,2020-08-19,89
2056545,1037,2020-08-20,121
2056545,1037,2020-08-21,91
2056545,1037,2020-08-22,75
2056545,1037,2020-08-23,116
2056545,1037,2020-08-24,95
2056545,1037,2020-08-25,74
2056545,1037,2020-08-26,49
2056545,1037,2020-08-27,54
2056545,1037,2020-08-28,66
2056545,1037,2020-08-29,78
116181204,740,2020-07-31,15
116181204,740,2020-08-01,28
116181204,740,2020-08-02,37
116181204,740,2020-08-03,22
116181204,740,2020-08-04,38
116181204,740,2020-08-05,37
116181204,740,2020-08-06,42
116181204,740,2020-08-07,47
116181204,740,2020-08-08,20
116181204,740,2020-08-09,28
116181204,740,2020-08-10,27
116181204,740,2020-08-11,44
116181204,740,2020-08-12,33
116181204,740,2020-08-13,12
116181204,740,2020-08-14,39
116181204,740,2020-08-15,21
116181204,740,2020-08-16,14
116181204,740,2020-08-17,20
116181204,740,2020-08-18,27
116181204,740,2020-08-19,10
116181204,740,2020-08-20,56
116181204,740,2020-08-21,20
116181204,740,2020-08-22,19
116181204,740,2020-08-23,22
116181204,740,2020-08-24,9
116181204,740,2020-08-25,23
116181204,740,2020-08-26,4
116181204,740,2020-08-27,6
116181204,740,2020-08-28,11
116181204,740,2020-08-29,9
77602797,578,2020-07-31,0
77602797,578,2020-08-01,0
77602797,578,2020-08-02,0
77602797,578,2020-08-03,0
77602797,578,2020-08-04,0
77602797,578,2020-08-05,0
77602797,578,2020-08-06,0
77602797,578,2020-08-07,0
77602797,578,2020-08-08,0
77602797,578,2020-08-09,0
77602797,578,2020-08-10,0
77602797,578,2020-08-11,0
77602797,578,2020-08-12,23
77602797,578,2020-08-13,42
77602797,578,2020-08-14,42
77602797,578,2020-08-15,34
77602797,578,2020-08-16,27
77602797,578,2020-08-17,32
77602797,578,2020-08-18,26
77602797,578,2020-08-19,15
77602797,578,2020-08-20,38
77602797,578,2020-08-21,43
77602797,578,2020-08-22,37
77602797,578,2020-08-23,46
77602797,578,2020-08-24,46
77602797,578,2020-08-25,52
77602797,578,2020-08-26,15
77602797,578,2020-08-27,23
77602797,578,2020-08-28,11
77602797,578,2020-08-29,26
60147654,217,2020-07-31,0
60147654,217,2020-08-01,0
60147654,217,2020-08-02,0
60147654,217,2020-08-03,0
60147654,217,2020-08-04,0
60147654,217,2020-08-05,0
60147654,217,2020-08-06,8
60147654,217,2020-08-07,0
60147654,217,2020-08-08,0
60147654,217,2020-08-09,0
60147654,217,2020-08-10,0
60147654,217,2020-08-11,0
60147654,217,2020-08-12,0
60147654,217,2020-08-13,0
60147654,217,2020-08-14,14
60147654,217,2020-08-15,13
60147654,217,2020-08-16,14
60147654,217,2020-08-17,18
60147654,217,2020-08-18,16
60147654,217,2020-08-19,7
60147654,217,2020-08-20,4
60147654,217,2020-08-21,17
60147654,217,2020-08-22,15
60147654,217,2020-08-23,17
60147654,217,2020-08-24,21
60147654,217,2020-08-25,16
60147654,217,2020-08-26,14
60147654,217,2020-08-27,7
60147654,217,2020-08-28,9
60147654,217,2020-08-29,7
89541138,377,2020-07-31,14
89541138,377,2020-08-01,14
89541138,377,2020-08-02,14
89541138,377,2020-08-03,12
89541138,377,2020-08-04,16
89541138,377,2020-08-05,9
89541138,377,2020-08-06,8
89541138,377,2020-08-07,5
89541138,377,2020-08-08,19
89541138,377,2020-08-09,15
89541138,377,2020-08-10,15
89541138,377,2020-08-11,6
89541138,377,2020-08-12,14
89541138,377,2020-08-13,17
89541138,377,2020-08-14,16
89541138,377,2020-08-15,12
89541138,377,2020-08-16,28
89541138,377,2020-08-17,30
89541138,377,2020-08-18,6
89541138,377,2020-08-19,0
89541138,377,2020-08-20,5
89541138,377,2020-08-21,8
89541138,377,2020-08-22,17
89541138,377,2020-08-23,33
89541138,377,2020-08-24,12
89541138,377,2020-08-25,10
89541138,377,2020-08-26,12
89541138,377,2020-08-27,6
89541138,377,2020-08-28,3
89541138,377,2020-08-29,1
81323551,2,2020-07-31,0
81323551,2,2020-08-01,0
81323551,2,2020-08-02,0
81323551,2,2020-08-03,0
81323551,2,2020-08-04,0
81323551,2,2020-08-05,0
81323551,2,2020-08-06,0
81323551,2,2020-08-07,0
81323551,2,2020-08-08,0
81323551,2,2020-08-09,0
81323551,2,2020-08-10,0
81323551,2,2020-08-11,0
81323551,2,2020-08-12,0
81323551,2,2020-08-13,0
81323551,2,2020-08-14,0
81323551,2,2020-08-15,0
81323551,2,2020-08-16,0
81323551,2,2020-08-17,0
81323551,2,2020-08-18,0
81323551,2,2020-08-19,0
81323551,2,2020-08-20,0
81323551,2,2020-08-21,0
81323551,2,2020-08-22,0
81323551,2,2020-08-23,0
81323551,2,2020-08-24,0
81323551,2,2020-08-25,0
81323551,2,2020-08-26,0
81323551,2,2020-08-27,0
81323551,2,2020-08-28,0
81323551,2,2020-08-29,2
634736410,44,2020-07-31,0
634736410,44,2020-08-01,0
634736410,44,2020-08-02,0
634736410,44,2020-08-03,0
634736410,44,2020-08-04,0
634736410,44,2020-08-05,0
634736410,44,2020-08-06,0
634736410,44,2020-08-07,0
634736410,44,2020-08-08,0
634736410,44,2020-08-09,0
634736410,44,2020-08-10,0
634736410,44,2020-08-11,0
634736410,44,2020-08-12,0
634736410,44,2020-08-13,0
634736410,44,2020-08-14,0
634736410,44,2020-08-15,0
634736410,44,2020-08-16,0
634736410,44,2020-08-17,0
634736410,44,2020-08-18,0
634736410,44,2020-08-19,0
634736410,44,2020-08-20,0
634736410,44,2020-08-21,0
634736410,44,2020-08-22,0
634736410,44,2020-08-23,0
634736410,44,2020-08-24,0
634736410,44,2020-08-25,0
634736410,44,2020-08-26,0
634736410,44,2020-08-27,6
634736410,44,2020-08-28,22
